id,Gender,Age,City,Profession,Academic Pressure,Work Pressure,CGPA,Study Satisfaction,Job Satisfaction,Outlier_IQR
54210,0,31,4,12,5,0.0,8,5.0,0,False
54211,0,34,2,12,3,0.0,6,5.0,0,False
54219,0,31,18,12,3,0.0,8,5.0,0,False
54220,1,19,27,12,5,0.0,7,4.0,0,False
54221,1,19,18,12,3,0.0,9,5.0,0,False
54222,1,29,18,12,5,0.0,8,1.0,0,False
54224,1,31,18,12,2,0.0,8,4.0,0,False
54227,1,27,18,12,2,0.0,7,4.0,0,False
54229,0,32,44,12,2,0.0,6,3.1776170302960605,0,False
54236,0,20,48,12,3,0.0,9,4.0,0,False
54239,0,30,19,12,1,0.0,10,5.0,0,False
54240,0,25,18,12,2,0.0,8,3.089667736345266,0,False
54244,1,19,15,12,2,0.0,8,5.0,0,False
54245,0,20,7,12,5,0.0,6,1.0,0,False
54247,1,21,16,12,3,0.0,6,2.0,0,False
54259,1,18,37,12,4,0.0,9,4.0,0,False
54262,1,28,18,12,2,0.0,6,3.0,0,False
54267,0,27,15,12,2,0.0,9,4.0,0,False
54281,1,33,42,12,3,0.0,5,3.0,0,False
54283,0,31,23,12,4,0.0,9,4.0,0,False
54285,1,18,15,12,2,0.0,7,3.0739221082642496,0,False
54294,0,18,46,12,5,0.0,6,3.0,0,False
54295,1,33,38,12,3,0.0,6,3.0140736044992735,0,False
54303,1,18,15,12,2,0.0,9,5.0,0,False
54308,0,27,17,12,2,0.0,10,4.0,0,False
54317,1,34,38,12,4,0.0,7,2.0,0,False
54324,1,32,2,12,3,0.0,9,4.0,0,False
54332,0,27,17,12,4,0.0,8,1.0,0,False
54333,1,23,6,12,2,0.0,8,5.0,0,False
54334,0,25,17,12,5,0.0,7,5.0,0,False
54340,1,24,23,12,2,0.0,8,4.0,0,False
54349,1,20,44,12,3,0.0,7,1.0,0,False
54356,0,18,46,12,4,0.0,7,5.0,0,False
54358,1,20,43,12,3,0.0,9,1.0,0,False
54367,1,29,36,12,1,0.0,7,1.0,0,False
54370,0,32,4,12,2,0.0,8,4.0,0,False
54388,0,21,42,12,5,0.0,7,4.0,0,False
54389,0,34,9,12,3,0.0,8,2.9873118706609665,0,False
54399,1,19,31,12,5,0.0,8,4.0,0,False
54408,0,30,3,12,5,0.0,7,1.0,0,False
54410,1,25,36,12,4,0.0,9,2.7705263455415,0,False
54424,1,19,2,12,2,0.0,10,5.0,0,False
54428,0,22,7,12,5,0.0,9,2.0,0,False
54435,0,23,18,12,3,0.0,6,2.0,0,False
54438,1,22,3,12,3,0.0,8,1.0,0,False
54442,1,30,9,12,3,0.0,10,2.0,0,False
54447,0,21,44,12,3,0.0,9,2.0,0,False
54458,1,26,21,12,3,0.0,8,3.0,0,False
54459,0,20,9,12,3,0.0,7,4.0,0,False
54462,1,21,44,12,1,0.0,8,1.0,0,False
54464,1,29,18,12,3,0.0,6,4.0,0,False
54470,0,27,23,12,2,0.0,10,3.0,0,False
54478,0,-15,18,12,4,0.0,7,2.900244704099534,0,True
54483,1,27,47,12,2,0.0,6,5.0,0,False
54485,1,20,16,12,4,0.0,8,2.8151563902779775,0,False
54486,0,21,17,12,5,0.0,5,2.0,0,False
54495,1,26,38,12,3,0.0,9,4.0,0,False
54496,1,28,42,12,1,0.0,10,2.0,0,False
54505,1,29,18,12,4,0.0,8,3.0,0,False
54506,1,29,22,12,2,0.0,5,3.0,0,False
54513,1,20,3,12,3,0.0,8,1.0,0,False
54525,0,28,27,12,5,0.0,8,4.0,0,False
54543,1,21,23,12,2,0.0,6,3.0,0,False
54545,0,29,17,12,4,0.0,6,5.0,0,False
54549,1,25,21,12,3,0.0,8,3.0,0,False
54553,1,18,6,12,3,0.0,7,3.0,0,False
54557,0,28,2,12,1,0.0,8,3.2009153730045945,0,False
54576,1,34,18,12,4,0.0,10,3.0,0,False
54584,0,24,9,12,4,0.0,9,3.0,0,False
54588,0,19,48,12,3,0.0,5,4.0,0,False
54590,1,23,18,12,5,0.0,7,4.0,0,False
54591,1,23,23,12,2,0.0,9,4.0,0,False
54594,1,30,15,12,4,0.0,8,4.0,0,False
54597,0,19,42,12,2,0.0,9,3.039480982019106,0,False
54598,0,25,18,12,4,0.0,8,4.0,0,False
54600,0,25,31,12,3,0.0,9,3.0,0,False
54604,0,28,44,12,4,0.0,8,2.8720928581652525,0,False
54606,1,29,42,12,1,0.0,10,5.0,0,False
54611,1,24,38,12,2,0.0,7,4.0,0,False
54612,1,24,15,12,2,0.0,6,5.0,0,False
54613,0,34,16,12,3,0.0,7,5.0,0,False
54614,1,21,43,12,5,0.0,8,1.0,0,False
54622,0,23,2,12,1,0.0,10,4.0,0,False
54624,1,31,18,12,3,0.0,7,4.0,0,False
54632,1,20,2,12,5,0.0,8,2.0,0,False
54637,1,28,18,12,5,0.0,10,2.0,0,False
54639,1,18,18,12,4,0.0,8,4.0,0,False
54653,1,28,49,12,5,0.0,9,2.0,0,False
54655,0,34,21,12,1,0.0,8,1.0,0,False
54664,0,25,49,12,5,0.0,7,3.0,0,False
54669,1,18,18,12,3,0.0,6,2.0,0,False
54670,1,24,9,12,3,0.0,9,1.0,0,False
54682,1,20,36,12,4,0.0,9,2.768249899377581,0,False
54690,1,21,38,12,1,0.0,9,4.0,0,False
54698,1,19,18,12,4,0.0,9,4.0,0,False
54700,1,22,18,12,3,0.0,6,1.0,0,False
54703,1,21,17,12,5,0.0,7,5.0,0,False
54716,0,28,36,12,3,0.0,9,4.0,0,False
54722,1,25,46,12,4,0.0,8,5.0,0,False
54725,1,25,36,12,5,0.0,8,2.7070025394518598,0,False
54742,0,75,18,12,5,0.0,7,4.0,0,True
54751,0,34,37,12,3,0.0,10,2.0,0,False
54761,0,22,17,12,5,0.0,10,3.0,0,False
54777,0,26,43,12,4,0.0,9,5.0,0,False
54782,0,26,2,12,5,0.0,9,3.0,0,False
54786,1,29,36,12,2,0.0,7,4.0,0,False
54787,0,28,48,12,1,0.0,7,5.0,0,False
54793,1,20,48,12,5,0.0,7,1.0,0,False
54796,0,18,2,12,3,0.0,9,4.0,0,False
54807,0,28,46,12,2,0.0,5,4.0,0,False
54815,0,20,48,12,4,0.0,6,4.0,0,False
54819,1,27,2,12,1,0.0,9,1.0,0,False
54828,1,75,37,12,3,0.0,8,3.0,0,True
54829,1,30,37,12,3,0.0,10,1.0,0,False
54834,0,21,18,12,5,0.0,10,1.0,0,False
54836,0,20,4,12,2,0.0,10,3.0009834367728594,0,False
54839,0,34,36,12,4,0.0,7,2.920085500375173,0,False
54842,0,27,22,12,3,0.0,8,4.0,0,False
54845,0,25,2,12,2,0.0,6,4.0,0,False
54855,0,29,36,12,4,0.0,8,5.0,0,False
54858,0,25,17,12,4,0.0,10,4.0,0,False
54860,1,28,9,12,1,0.0,6,3.231149300235514,0,False
54876,1,27,47,12,3,0.0,8,5.0,0,False
54881,1,20,21,12,4,0.0,10,2.0,0,False
54889,0,25,18,12,3,0.0,8,4.0,0,False
54904,1,18,31,12,3,0.0,8,3.0,0,False
54921,1,32,15,12,2,0.0,9,2.0,0,False
54926,1,20,18,12,5,0.0,9,2.0,0,False
54927,1,20,44,12,5,0.0,10,2.615301335719625,0,False
54933,0,20,4,12,5,0.0,8,4.0,0,False
54935,0,27,7,12,4,0.0,10,2.0,0,False
54936,1,22,18,12,1,0.0,6,5.0,0,False
54938,1,18,21,12,2,0.0,10,5.0,0,False
54940,1,31,37,12,3,0.0,7,2.0,0,False
54943,0,31,17,12,2,0.0,5,4.0,0,False
54944,1,20,6,12,1,0.0,5,4.0,0,False
54947,1,20,4,12,4,0.0,10,3.0,0,False
54948,1,23,18,12,1,0.0,8,1.0,0,False
54949,1,29,43,12,4,0.0,7,1.0,0,False
54950,1,26,7,12,5,0.0,9,1.0,0,False
54966,0,23,21,12,5,0.0,7,5.0,0,False
54969,1,25,9,12,5,0.0,6,2.0,0,False
54971,0,20,4,12,4,0.0,7,5.0,0,False
54980,0,20,16,12,2,0.0,6,3.0,0,False
54982,1,27,18,12,3,0.0,9,3.0,0,False
54986,1,20,23,12,3,0.0,6,4.0,0,False
54993,1,23,48,12,4,0.0,7,3.0,0,False
54996,1,32,2,12,1,0.0,6,4.0,0,False
55000,1,25,2,12,3,0.0,9,2.882876490633246,0,False
55006,1,32,12,12,1,0.0,8,3.1442313596346585,0,False
55007,1,26,12,12,5,0.0,5,2.0,0,False
55008,0,21,42,12,3,0.0,9,1.0,0,False
55011,0,33,18,12,3,0.0,9,1.0,0,False
55017,0,31,9,12,4,0.0,10,3.0,0,False
55019,1,32,18,12,4,0.0,6,2.0,0,False
55029,1,18,15,12,3,0.0,10,4.0,0,False
55033,0,30,37,12,3,0.0,8,1.0,0,False
55044,1,21,42,12,1,0.0,7,3.0,0,False
55045,0,29,21,12,1,0.0,9,3.0,0,False
55047,1,29,48,12,2,0.0,10,2.0,0,False
55052,0,27,15,12,4,0.0,9,5.0,0,False
55056,1,24,46,12,5,0.0,5,2.0,0,False
55072,0,24,49,12,5,0.0,7,2.0,0,False
55082,1,34,37,12,3,0.0,10,4.0,0,False
55086,1,26,36,12,5,0.0,9,1.0,0,False
55088,1,33,42,12,1,0.0,7,3.0,0,False
55089,0,33,42,12,3,0.0,9,2.0,0,False
55090,1,26,18,12,2,0.0,9,5.0,0,False
55099,1,29,37,12,1,0.0,5,3.0,0,False
55105,0,28,18,12,3,0.0,10,4.0,0,False
55119,1,31,7,12,4,0.0,10,4.0,0,False
55142,0,34,17,12,5,0.0,9,4.0,0,False
55143,0,32,36,12,3,0.0,9,4.0,0,False
55154,0,25,3,12,3,0.0,10,4.0,0,False
55156,1,18,23,12,4,0.0,5,4.0,0,False
55157,1,29,6,12,5,0.0,6,2.0,0,False
55159,1,30,23,12,3,0.0,7,4.0,0,False
55165,0,20,23,12,5,0.0,7,2.0,0,False
55166,0,24,35,12,2,0.0,10,5.0,0,False
55177,0,23,43,12,5,0.0,5,1.0,0,False
55179,0,21,18,12,1,0.0,5,2.0,0,False
55180,0,27,43,12,3,0.0,9,3.0,0,False
55183,0,18,46,12,5,0.0,6,2.0,0,False
55193,1,27,38,12,5,0.0,7,4.0,0,False
55205,1,30,6,12,3,0.0,9,5.0,0,False
55209,1,27,9,12,2,0.0,5,2.0,0,False
55213,1,33,49,12,5,0.0,9,3.0,0,False
55218,1,27,42,12,1,0.0,8,2.0,0,False
55220,1,75,15,12,1,0.0,7,4.0,0,True
55225,1,27,30,12,4,0.0,7,2.0,0,False
55226,1,21,46,12,3,0.0,7,5.0,0,False
55231,1,29,30,12,1,0.0,10,4.0,0,False
55235,1,28,46,12,4,0.0,6,4.0,0,False
55243,0,32,23,12,3,0.0,7,5.0,0,False
55245,1,25,23,12,5,0.0,8,1.0,0,False
55246,1,24,7,12,1,0.0,6,2.0,0,False
55252,0,28,22,12,3,0.0,6,2.0,0,False
55253,0,20,4,12,3,0.0,9,5.0,0,False
55259,0,27,18,12,3,0.0,7,4.0,0,False
55264,1,26,18,12,4,0.0,5,3.0,0,False
55266,1,19,18,12,5,0.0,7,1.0,0,False
55277,1,27,27,12,2,0.0,5,5.0,0,False
55278,1,30,12,12,5,0.0,6,2.8008978553003336,0,False
55298,1,25,48,12,3,0.0,7,3.0,0,False
55301,1,31,18,12,1,0.0,9,2.0,0,False
55306,1,20,15,12,3,0.0,9,3.0,0,False
55314,0,20,44,12,4,0.0,9,3.0,0,False
55327,0,23,18,12,4,0.0,9,2.0,0,False
55333,1,25,21,12,5,0.0,8,4.0,0,False
55336,1,29,6,12,1,0.0,9,2.0,0,False
55337,1,24,2,12,4,0.0,7,5.0,0,False
55339,0,26,42,12,3,0.0,10,3.0,0,False
55340,0,18,48,12,1,0.0,5,4.0,0,False
55350,1,28,16,12,5,0.0,6,3.0,0,False
55354,0,18,21,12,2,0.0,8,4.0,0,False
55356,0,33,18,12,2,0.0,8,1.0,0,False
55360,1,18,48,12,1,0.0,9,2.0,0,False
55365,0,22,31,12,2,0.0,9,3.0,0,False
55366,1,20,10,12,4,0.0,10,2.0,0,False
55369,0,34,15,12,2,0.0,9,3.050012884707017,0,False
55377,1,26,3,12,4,0.0,8,2.819670841769125,0,False
55384,1,31,42,12,3,0.0,7,1.0,0,False
55385,1,22,22,12,5,0.0,5,1.0,0,False
55396,0,25,18,12,3,0.0,9,3.0,0,False
55398,1,29,2,12,3,0.0,9,3.0,0,False
55405,1,21,35,12,4,0.0,6,1.0,0,False
55409,0,25,2,12,3,0.0,6,3.0725018931269625,0,False
55413,1,20,42,12,3,0.0,5,4.0,0,False
55415,1,30,38,12,4,0.0,8,1.0,0,False
55416,0,22,16,12,2,0.0,6,2.0,0,False
55420,1,31,9,12,5,0.0,9,4.0,0,False
55422,0,24,49,12,3,0.0,8,1.0,0,False
55437,1,20,4,12,5,0.0,5,1.0,0,False
55449,0,25,18,12,5,0.0,6,3.0,0,False
55450,0,28,22,12,3,0.0,8,1.0,0,False
55451,0,19,4,12,3,0.0,6,1.0,0,False
55457,1,34,6,12,3,0.0,8,5.0,0,False
55462,1,29,15,12,4,0.0,7,5.0,0,False
55476,0,32,47,12,2,0.0,7,5.0,0,False
55477,1,28,30,12,3,0.0,6,3.012894214393474,0,False
55481,0,24,23,12,5,0.0,8,4.0,0,False
55484,0,28,9,12,1,0.0,7,4.0,0,False
55492,1,31,49,12,1,0.0,10,1.0,0,False
55498,1,30,19,12,1,0.0,9,5.0,0,False
55499,1,25,17,12,3,0.0,9,1.0,0,False
55503,1,24,47,12,5,0.0,9,2.6608749473840634,0,False
55512,1,32,19,12,1,0.0,7,1.0,0,False
55523,1,27,27,12,2,0.0,6,4.0,0,False
55524,1,26,23,12,4,0.0,5,4.0,0,False
55526,0,27,12,12,5,0.0,9,3.0,0,False
55531,1,22,44,12,4,0.0,10,2.0,0,False
55532,1,22,38,12,1,0.0,9,1.0,0,False
55534,0,26,10,12,1,0.0,8,2.0,0,False
55537,0,23,2,12,3,0.0,8,4.0,0,False
55541,0,25,7,12,3,0.0,7,5.0,0,False
55544,1,21,18,12,1,0.0,8,1.0,0,False
55545,0,32,37,12,4,0.0,10,2.7865462376370465,0,False
55548,1,19,10,12,3,0.0,10,1.0,0,False
55555,0,27,44,12,1,0.0,6,5.0,0,False
55558,1,21,16,12,5,0.0,6,2.0,0,False
55563,1,-15,22,12,5,0.0,6,3.0,0,True
55570,0,-15,4,12,5,0.0,10,3.0,0,True
55577,1,23,18,12,1,0.0,6,2.0,0,False
55585,1,20,38,12,1,0.0,6,2.0,0,False
55588,0,25,10,12,5,0.0,9,3.0,0,False
55600,0,23,2,12,1,0.0,9,3.1544750760855775,0,False
55603,1,18,43,12,2,0.0,8,2.0,0,False
55608,1,22,30,12,1,0.0,9,3.0930462404209536,0,False
55615,1,27,44,12,4,0.0,10,2.0,0,False
55619,1,23,12,12,1,0.0,10,3.0,0,False
55622,1,21,43,12,1,0.0,9,1.0,0,False
55623,0,25,36,12,3,0.0,7,4.0,0,False
55631,1,18,15,12,4,0.0,7,1.0,0,False
55648,1,27,18,12,1,0.0,7,2.0,0,False
55649,1,28,18,12,3,0.0,7,2.9703759477255547,0,False
55651,1,24,15,12,4,0.0,9,2.77295082846128,0,False
55653,0,28,44,12,4,0.0,8,4.0,0,False
55658,1,26,18,12,4,0.0,9,2.0,0,False
55659,0,29,38,12,3,0.0,8,2.0,0,False
55661,1,30,27,12,3,0.0,10,5.0,0,False
55667,0,22,21,12,4,0.0,7,1.0,0,False
55668,0,31,46,12,4,0.0,10,2.0,0,False
55674,0,28,16,12,1,0.0,8,4.0,0,False
55678,1,32,7,12,1,0.0,9,3.0,0,False
55679,0,18,43,12,3,0.0,9,5.0,0,False
55681,1,34,19,12,1,0.0,7,2.0,0,False
55694,1,25,4,12,1,0.0,8,3.142141391063291,0,False
55696,1,18,7,12,1,0.0,10,4.0,0,False
55697,1,33,18,12,5,0.0,5,4.0,0,False
55700,1,23,23,12,3,0.0,7,4.0,0,False
55704,0,18,16,12,4,0.0,10,3.0,0,False
55706,0,21,42,12,2,0.0,10,5.0,0,False
55707,0,21,49,12,2,0.0,9,1.0,0,False
55708,0,29,43,12,1,0.0,9,3.0,0,False
55711,0,32,18,12,4,0.0,7,3.0,0,False
55719,1,21,42,12,3,0.0,7,5.0,0,False
55723,1,33,47,12,4,0.0,8,4.0,0,False
55725,0,29,23,12,5,0.0,6,2.0,0,False
55727,1,-15,44,12,1,0.0,10,4.0,0,True
55733,1,25,18,12,1,0.0,7,4.0,0,False
55734,1,32,48,12,5,0.0,8,4.0,0,False
55735,1,27,18,12,3,0.0,9,3.0,0,False
55742,1,28,10,12,5,0.0,10,2.6236061378289035,0,False
55744,1,18,15,12,3,0.0,7,2.9662344514195116,0,False
55756,0,22,17,12,5,0.0,6,1.0,0,False
55760,0,28,48,12,2,0.0,5,3.219411196090964,0,False
55761,1,26,23,12,5,0.0,7,3.0,0,False
55766,1,19,23,12,3,0.0,9,4.0,0,False
55768,0,24,46,12,4,0.0,6,3.0,0,False
55770,1,25,18,12,1,0.0,7,4.0,0,False
55771,0,29,3,12,5,0.0,8,2.77048290285116,0,False
55773,1,30,37,12,4,0.0,6,2.9051572119634486,0,False
55776,1,27,37,12,5,0.0,8,2.707775985910162,0,False
55780,0,28,47,12,4,0.0,9,1.0,0,False
55781,1,18,12,12,5,0.0,8,3.0,0,False
55789,0,31,36,12,5,0.0,9,3.0,0,False
55791,1,19,31,12,2,0.0,5,4.0,0,False
55805,1,21,3,12,1,0.0,8,3.1404573661394206,0,False
55812,1,75,18,12,5,0.0,10,3.0,0,True
55815,0,25,12,12,2,0.0,7,4.0,0,False
55818,1,23,49,12,1,0.0,8,2.0,0,False
55819,1,21,16,12,3,0.0,8,4.0,0,False
55822,1,29,23,12,1,0.0,6,4.0,0,False
55824,1,21,43,12,5,0.0,8,2.0,0,False
55825,1,30,43,12,3,0.0,10,5.0,0,False
55826,1,31,9,12,3,0.0,5,2.0,0,False
55828,1,23,18,12,3,0.0,8,2.0,0,False
55830,0,30,27,12,4,0.0,7,4.0,0,False
55831,0,32,3,12,5,0.0,7,5.0,0,False
55834,1,30,44,12,1,0.0,8,3.0,0,False
55840,0,23,7,12,3,0.0,5,5.0,0,False
55842,0,29,43,12,5,0.0,9,2.0,0,False
55845,0,18,2,12,2,0.0,7,3.0,0,False
55848,0,20,48,12,5,0.0,6,1.0,0,False
55856,0,25,17,12,4,0.0,6,4.0,0,False
55861,1,25,18,12,3,0.0,9,1.0,0,False
55864,0,20,46,12,3,0.0,7,3.0,0,False
55867,0,29,10,12,4,0.0,7,3.0,0,False
55868,0,30,48,12,2,0.0,9,1.0,0,False
55869,1,22,36,12,5,0.0,7,3.0,0,False
55876,0,24,46,12,4,0.0,10,1.0,0,False
55877,1,23,4,12,5,0.0,5,4.0,0,False
55879,1,25,42,12,5,0.0,8,3.0,0,False
55881,1,18,18,12,5,0.0,8,3.0,0,False
55888,0,25,48,12,5,0.0,7,2.0,0,False
55896,0,20,12,12,4,0.0,6,5.0,0,False
55897,1,23,42,12,3,0.0,10,5.0,0,False
55924,1,23,12,12,1,0.0,7,1.0,0,False
55930,1,24,36,12,5,0.0,10,2.0,0,False
55933,0,29,21,12,1,0.0,10,5.0,0,False
55936,1,23,6,12,1,0.0,9,3.0,0,False
55955,1,31,38,12,1,0.0,7,5.0,0,False
55961,1,33,18,12,5,0.0,5,1.0,0,False
55963,0,30,44,12,3,0.0,9,1.0,0,False
55964,0,24,46,12,3,0.0,6,2.0,0,False
55972,1,26,12,12,5,0.0,6,5.0,0,False
55973,1,29,49,12,1,0.0,7,2.0,0,False
55984,1,32,2,12,3,0.0,6,3.0,0,False
55991,1,31,44,12,3,0.0,8,4.0,0,False
55992,0,24,18,12,2,0.0,9,5.0,0,False
56004,1,24,48,12,4,0.0,6,1.0,0,False
56011,1,33,9,12,4,0.0,8,1.0,0,False
56012,1,25,21,12,5,0.0,7,3.0,0,False
56013,0,25,36,12,1,0.0,9,2.0,0,False
56022,1,32,18,12,3,0.0,8,1.0,0,False
56044,0,24,18,12,3,0.0,10,2.0,0,False
56046,1,21,22,12,4,0.0,8,2.0,0,False
56048,0,27,18,12,4,0.0,10,2.0,0,False
56053,1,31,15,12,4,0.0,7,1.0,0,False
56056,0,27,48,12,5,0.0,7,1.0,0,False
56067,0,19,15,12,3,0.0,9,4.0,0,False
56069,1,20,37,12,3,0.0,9,4.0,0,False
56072,1,28,47,12,2,0.0,8,5.0,0,False
56074,0,20,18,12,5,0.0,6,2.852656021157328,0,False
56076,0,28,46,12,4,0.0,9,3.0,0,False
56078,1,34,3,12,2,0.0,10,4.0,0,False
56079,1,30,44,12,1,0.0,9,3.0947687061815152,0,False
56086,1,26,17,12,3,0.0,10,5.0,0,False
56091,0,24,22,12,3,0.0,10,2.0,0,False
56095,1,22,44,12,1,0.0,8,4.0,0,False
56097,0,32,18,12,4,0.0,7,4.0,0,False
56099,0,24,46,12,4,0.0,7,3.0,0,False
56103,0,28,42,12,1,0.0,6,2.0,0,False
56105,0,18,38,12,3,0.0,9,5.0,0,False
56109,1,19,18,12,3,0.0,7,4.0,0,False
56115,0,25,18,12,5,0.0,6,3.0,0,False
56119,0,34,23,12,4,0.0,7,3.0,0,False
56134,1,24,21,12,3,0.0,10,1.0,0,False
56152,1,-15,43,12,2,0.0,6,3.0,0,True
56154,0,25,18,12,5,0.0,8,4.0,0,False
56156,1,21,42,12,5,0.0,8,1.0,0,False
56165,1,19,18,12,4,0.0,6,5.0,0,False
56167,0,33,35,12,5,0.0,9,3.0,0,False
56168,1,26,22,12,5,0.0,5,5.0,0,False
56172,1,22,3,12,4,0.0,8,2.0,0,False
56173,0,24,48,12,3,0.0,8,3.0,0,False
56178,1,23,42,12,2,0.0,9,5.0,0,False
56184,0,29,44,12,3,0.0,10,2.0,0,False
56192,0,21,18,12,2,0.0,6,3.0,0,False
56197,1,22,12,12,1,0.0,8,4.0,0,False
56202,1,21,35,12,1,0.0,6,1.0,0,False
56204,0,26,16,12,3,0.0,10,5.0,0,False
56212,1,28,44,12,3,0.0,6,2.0,0,False
56226,1,20,23,12,4,0.0,6,2.0,0,False
56228,0,24,19,12,3,0.0,7,4.0,0,False
56233,0,21,49,12,2,0.0,8,1.0,0,False
56244,1,21,17,12,5,0.0,9,2.0,0,False
56246,1,20,46,12,4,0.0,10,3.0,0,False
56252,1,31,18,12,3,0.0,7,4.0,0,False
56255,1,29,44,12,5,0.0,9,2.0,0,False
56259,1,19,18,12,5,0.0,8,3.0,0,False
56260,0,28,19,12,2,0.0,6,3.0,0,False
56264,1,32,48,12,2,0.0,8,3.0,0,False
56272,1,30,49,12,3,0.0,8,2.0,0,False
56284,0,34,19,12,1,0.0,9,2.0,0,False
56289,1,22,43,12,2,0.0,7,3.0,0,False
56290,1,21,7,12,5,0.0,6,3.0,0,False
56298,1,23,48,12,1,0.0,10,4.0,0,False
56305,0,34,37,12,4,0.0,6,3.0,0,False
56309,0,34,46,12,1,0.0,10,4.0,0,False
56310,0,20,21,12,5,0.0,8,3.0,0,False
56337,0,21,48,12,2,0.0,7,5.0,0,False
56347,0,33,22,12,3,0.0,10,2.0,0,False
56349,1,26,31,12,2,0.0,6,3.0,0,False
56351,1,30,21,12,3,0.0,7,4.0,0,False
56353,1,-15,18,12,1,0.0,9,3.0,0,True
56366,0,25,7,12,5,0.0,9,3.0,0,False
56368,1,24,23,12,5,0.0,8,2.0,0,False
56369,1,29,12,12,3,0.0,9,2.0,0,False
56372,1,28,30,12,3,0.0,7,3.0,0,False
56380,1,20,21,12,5,0.0,8,1.0,0,False
56382,1,21,42,12,1,0.0,7,4.0,0,False
56387,1,19,38,12,4,0.0,10,3.0,0,False
56388,1,28,17,12,5,0.0,8,3.0,0,False
56394,0,33,21,12,4,0.0,8,5.0,0,False
56408,1,18,19,12,4,0.0,8,1.0,0,False
56419,0,29,36,12,4,0.0,8,1.0,0,False
56437,1,27,37,12,5,0.0,6,2.7961036874203584,0,False
56439,0,30,4,12,1,0.0,7,3.0,0,False
56442,0,33,2,12,3,0.0,9,5.0,0,False
56449,1,31,6,12,4,0.0,10,1.0,0,False
56469,0,26,48,12,3,0.0,6,5.0,0,False
56483,1,21,2,12,3,0.0,6,4.0,0,False
56486,0,25,23,12,2,0.0,9,3.0,0,False
56507,1,28,37,12,3,0.0,6,2.0,0,False
56510,0,31,36,12,2,0.0,6,4.0,0,False
56512,1,27,21,12,3,0.0,7,4.0,0,False
56514,0,30,44,12,1,0.0,6,4.0,0,False
56517,1,29,36,12,5,0.0,6,5.0,0,False
56519,0,27,42,12,4,0.0,10,3.0,0,False
56521,0,24,2,12,1,0.0,9,4.0,0,False
56522,1,32,36,12,5,0.0,6,4.0,0,False
56523,0,19,48,12,4,0.0,9,3.0,0,False
56530,0,18,4,12,1,0.0,6,2.0,0,False
56531,0,20,19,12,3,0.0,7,3.0,0,False
56540,1,29,49,12,2,0.0,10,5.0,0,False
56547,1,29,23,12,5,0.0,8,3.0,0,False
56558,0,27,19,12,1,0.0,5,3.3306203919136013,0,False
56564,1,28,48,12,3,0.0,8,2.0,0,False
56569,0,20,4,12,5,0.0,6,2.854575869259037,0,False
56570,1,23,38,12,4,0.0,9,3.0,0,False
56573,1,19,21,12,5,0.0,6,3.0,0,False
56574,0,23,18,12,1,0.0,5,2.0,0,False
56575,1,23,31,12,5,0.0,10,3.0,0,False
56580,0,27,9,12,5,0.0,7,3.0,0,False
56592,1,20,23,12,2,0.0,7,5.0,0,False
56593,1,18,44,12,5,0.0,7,2.0,0,False
56607,0,30,27,12,3,0.0,10,2.0,0,False
56610,0,33,15,12,5,0.0,8,3.0,0,False
56620,0,75,6,12,1,0.0,8,2.0,0,True
56629,0,23,48,12,2,0.0,8,5.0,0,False
56630,1,21,27,12,5,0.0,7,3.0,0,False
56635,0,28,46,12,5,0.0,6,4.0,0,False
56638,0,25,19,12,5,0.0,7,3.0,0,False
56645,0,21,21,12,4,0.0,10,5.0,0,False
56651,0,24,7,12,2,0.0,6,3.0,0,False
56652,1,18,18,12,2,0.0,6,1.0,0,False
56655,1,18,17,12,5,0.0,10,2.0,0,False
56663,1,28,27,12,5,0.0,7,1.0,0,False
56665,0,27,44,12,5,0.0,6,1.0,0,False
56671,1,25,23,12,3,0.0,8,1.0,0,False
56674,1,20,23,12,4,0.0,6,2.0,0,False
56678,0,29,46,12,5,0.0,7,2.0,0,False
56689,1,20,15,12,4,0.0,8,2.815293522285242,0,False
56697,1,24,15,12,4,0.0,7,3.0,0,False
56702,1,29,17,12,3,0.0,7,1.0,0,False
56703,0,19,38,12,4,0.0,8,4.0,0,False
56713,1,24,19,12,5,0.0,8,2.0,0,False
56716,1,25,23,12,2,0.0,6,5.0,0,False
56717,0,26,15,12,2,0.0,9,3.046370570844746,0,False
56719,1,21,12,12,5,0.0,9,2.0,0,False
56721,0,18,47,12,3,0.0,6,3.0,0,False
56730,0,29,22,12,2,0.0,7,4.0,0,False
56731,1,22,44,12,1,0.0,7,4.0,0,False
56734,1,34,49,12,1,0.0,7,3.0,0,False
56745,1,21,44,12,5,0.0,7,4.0,0,False
56746,1,20,4,12,2,0.0,9,3.0,0,False
56755,1,21,15,12,4,0.0,9,4.0,0,False
56758,0,33,6,12,1,0.0,10,1.0,0,False
56769,1,20,23,12,1,0.0,9,4.0,0,False
56773,1,28,7,12,3,0.0,8,4.0,0,False
56782,0,32,2,12,5,0.0,8,2.771985902556777,0,False
56783,1,22,18,12,1,0.0,7,3.0,0,False
56784,0,23,44,12,3,0.0,9,1.0,0,False
56788,0,29,47,12,5,0.0,8,4.0,0,False
56790,0,25,44,12,3,0.0,9,4.0,0,False
56794,1,21,21,12,5,0.0,8,1.0,0,False
56795,0,27,48,12,2,0.0,8,4.0,0,False
