id,Gender,Age,City,Profession,Academic Pressure,Work Pressure,CGPA,Study Satisfaction,Job Satisfaction
82664,1,25,18,12,2,0.0,7,5,0
82666,1,28,42,12,1,0.0,10,1,0
82671,1,25,36,12,3,0.0,9,4,0
82674,0,19,31,12,1,0.0,6,3,0
82677,0,26,18,12,2,0.0,9,4,0
82681,1,25,44,12,5,0.0,7,2,0
82686,1,23,22,12,4,0.0,9,3,0
82689,0,28,49,12,3,0.0,7,3,0
82691,0,20,16,12,5,0.0,6,2,0
82693,0,23,42,12,4,0.0,6,1,0
82694,1,24,18,12,2,0.0,8,1,0
82698,0,34,43,12,3,0.0,7,4,0
82705,0,25,36,12,4,0.0,5,1,0
82712,1,21,18,12,1,0.0,7,3,0
82721,1,22,15,12,2,0.0,9,3,0
82722,1,33,43,12,1,0.0,10,2,0
82724,1,22,17,12,5,0.0,6,2,0
82738,1,31,15,12,5,0.0,9,3,0
82741,0,24,47,12,5,0.0,7,2,0
82749,1,30,3,12,1,0.0,9,3,0
82752,1,20,18,12,5,0.0,9,5,0
82757,0,33,16,12,3,0.0,8,4,0
82762,1,18,44,12,4,0.0,10,5,0
82769,0,27,49,12,3,0.0,9,4,0
82771,0,21,7,12,2,0.0,6,5,0
82788,1,21,43,12,1,0.0,6,1,0
82794,0,34,42,12,2,0.0,7,5,0
82806,0,34,42,12,2,0.0,9,5,0
82811,0,29,42,12,4,0.0,9,1,0
82815,0,29,37,12,5,0.0,9,3,0
82816,0,20,36,12,4,0.0,7,4,0
82819,1,27,18,12,5,0.0,9,1,0
82825,1,29,18,12,1,0.0,7,5,0
82827,0,34,22,12,2,0.0,9,3,0
82829,0,34,42,12,3,0.0,9,4,0
82830,0,75,7,12,1,0.0,8,4,0
82836,0,28,22,12,3,0.0,9,1,0
82838,1,30,18,12,3,0.0,8,4,0
82841,1,34,2,12,3,0.0,8,3,0
82854,1,34,48,12,2,0.0,10,3,0
82866,0,33,30,12,1,0.0,8,3,0
82871,0,19,42,12,5,0.0,7,2,0
82880,1,20,15,12,3,0.0,9,3,0
82885,0,20,23,12,3,0.0,5,5,0
82890,0,24,43,12,3,0.0,8,3,0
82893,0,26,4,12,5,0.0,7,4,0
82897,1,25,36,12,3,0.0,8,3,0
82909,1,24,17,12,4,0.0,9,1,0
82910,0,28,6,12,4,0.0,6,2,0
82914,0,34,42,12,3,0.0,8,4,0
82931,1,32,38,12,3,0.0,10,4,0
82934,1,24,47,12,3,0.0,8,3,0
82938,1,-15,7,12,3,0.0,6,3,0
82943,1,28,36,12,5,0.0,5,2,0
82944,1,27,22,12,2,0.0,7,4,0
82952,0,24,43,12,4,0.0,10,3,0
82953,0,20,16,12,5,0.0,10,3,0
82954,1,28,30,12,2,0.0,6,3,0
82957,0,29,6,12,3,0.0,5,2,0
82967,1,20,17,12,1,0.0,7,5,0
82974,1,33,7,12,1,0.0,7,1,0
82976,1,22,27,12,2,0.0,6,1,0
82980,0,24,15,12,4,0.0,8,3,0
82988,1,25,18,12,3,0.0,7,4,0
82992,1,32,31,12,5,0.0,6,5,0
83005,0,21,49,12,5,0.0,5,5,0
83007,0,24,22,12,1,0.0,6,2,0
83013,0,21,19,12,1,0.0,7,3,0
83014,0,24,30,12,2,0.0,9,5,0
83015,1,18,44,12,3,0.0,7,3,0
83016,1,33,30,12,4,0.0,8,3,0
83028,1,19,43,12,2,0.0,7,2,0
83030,1,30,22,12,2,0.0,10,4,0
83039,0,28,31,12,2,0.0,9,4,0
83041,1,20,36,12,3,0.0,9,3,0
83044,0,20,18,12,5,0.0,10,3,0
83059,1,28,10,12,5,0.0,8,3,0
83061,0,32,42,12,4,0.0,7,2,0
83066,0,28,36,12,5,0.0,10,4,0
83071,0,34,16,12,5,0.0,10,2,0
83074,1,29,37,12,4,0.0,7,4,0
83082,0,22,6,12,1,0.0,9,4,0
83087,0,18,27,12,3,0.0,9,5,0
83088,0,23,18,12,4,0.0,9,4,0
83097,0,25,18,12,3,0.0,6,4,0
83104,1,31,36,12,3,0.0,9,1,0
83108,1,25,37,12,3,0.0,9,3,0
83119,1,34,43,12,1,0.0,9,4,0
83120,0,31,18,12,1,0.0,6,5,0
83126,1,20,36,12,5,0.0,6,5,0
83131,0,32,48,12,3,0.0,6,2,0
83145,0,31,18,12,4,0.0,10,3,0
83147,0,29,3,12,3,0.0,8,2,0
83148,0,29,48,12,1,0.0,10,5,0
83150,0,21,36,12,4,0.0,7,4,0
83153,0,21,15,12,3,0.0,8,2,0
83158,0,31,17,12,3,0.0,7,4,0
83168,0,24,36,12,5,0.0,10,2,0
83174,1,24,18,12,5,0.0,9,1,0
83177,1,22,3,12,1,0.0,7,5,0
83178,1,27,15,12,4,0.0,8,2,0
83189,0,29,16,12,3,0.0,6,2,0
83199,1,30,21,12,1,0.0,7,3,0
83202,1,34,15,12,3,0.0,6,5,0
83215,1,33,44,12,1,0.0,8,3,0
83222,0,27,35,12,5,0.0,10,1,0
83223,1,31,15,12,1,0.0,9,1,0
83234,1,24,46,12,3,0.0,6,2,0
83235,0,18,46,12,5,0.0,9,3,0
83236,1,26,47,12,4,0.0,7,1,0
83243,1,20,3,12,5,0.0,8,5,0
83247,1,29,15,12,3,0.0,5,4,0
83252,0,-15,7,12,1,0.0,7,2,0
83259,1,19,23,12,2,0.0,5,4,0
83261,0,29,12,12,5,0.0,8,3,0
83263,0,25,12,12,3,0.0,7,2,0
83264,1,18,44,12,2,0.0,9,3,0
83267,0,30,30,12,3,0.0,8,1,0
83274,0,20,30,12,2,0.0,9,4,0
83277,0,24,4,12,2,0.0,9,3,0
83278,1,24,36,12,3,0.0,6,2,0
83281,1,24,15,12,4,0.0,7,1,0
83282,1,34,3,12,3,0.0,7,3,0
83284,0,24,17,12,2,0.0,9,5,0
83288,1,32,48,12,2,0.0,9,3,0
83289,1,24,31,12,3,0.0,7,4,0
83297,1,21,17,12,4,0.0,6,5,0
83302,0,25,17,12,3,0.0,6,3,0
83304,1,23,21,12,5,0.0,9,4,0
83310,0,19,36,12,4,0.0,5,1,0
83311,1,27,35,12,1,0.0,7,1,0
83312,0,24,44,12,5,0.0,6,2,0
83317,1,20,48,12,4,0.0,7,4,0
83324,0,19,9,12,3,0.0,6,2,0
83326,0,32,43,12,3,0.0,6,4,0
83327,1,22,6,12,1,0.0,10,1,0
83331,1,23,35,12,2,0.0,10,3,0
83334,1,21,6,12,3,0.0,9,2,0
83346,1,21,44,12,1,0.0,7,1,0
83349,0,22,31,12,2,0.0,6,5,0
83351,1,33,44,12,1,0.0,6,4,0
83372,1,26,6,12,5,0.0,10,2,0
83373,1,29,27,12,2,0.0,5,5,0
83375,0,27,12,12,2,0.0,8,5,0
83384,0,18,18,12,4,0.0,6,3,0
83392,1,29,27,12,1,0.0,6,1,0
83394,1,27,42,12,1,0.0,6,1,0
83396,1,33,17,12,1,0.0,5,4,0
83402,0,29,2,12,2,0.0,7,1,0
83406,0,32,6,12,1,0.0,7,1,0
83414,1,28,10,12,3,0.0,7,3,0
83424,0,24,48,12,2,0.0,8,2,0
83425,1,30,18,12,5,0.0,10,3,0
83428,1,27,15,12,4,0.0,10,2,0
83429,1,25,31,12,3,0.0,5,2,0
83439,1,20,12,12,1,0.0,5,5,0
83446,1,20,7,12,2,0.0,7,5,0
83452,1,29,48,12,2,0.0,9,4,0
83453,0,33,23,12,1,0.0,9,3,0
83454,1,18,23,12,2,0.0,9,3,0
83456,0,23,48,12,5,0.0,7,3,0
83469,1,18,3,12,3,0.0,10,3,0
83473,1,23,27,12,3,0.0,7,3,0
83478,1,26,42,12,2,0.0,9,3,0
83480,1,31,18,12,2,0.0,10,4,0
83482,0,23,44,12,4,0.0,9,3,0
83486,1,18,44,12,5,0.0,7,5,0
83489,0,18,22,12,5,0.0,5,5,0
83497,0,34,17,12,1,0.0,8,2,0
83498,0,24,2,12,5,0.0,10,4,0
83509,1,24,27,12,3,0.0,8,4,0
83512,1,32,44,12,2,0.0,6,1,0
83513,1,24,21,12,5,0.0,5,1,0
83519,1,33,43,12,4,0.0,9,4,0
83522,0,21,48,12,1,0.0,8,3,0
83529,0,31,18,12,3,0.0,10,1,0
83531,1,30,7,12,3,0.0,9,3,0
83534,0,20,48,12,3,0.0,7,5,0
83536,1,24,6,12,1,0.0,8,5,0
83542,0,25,2,12,2,0.0,8,2,0
83546,1,32,21,12,1,0.0,10,3,0
83550,0,75,7,12,3,0.0,7,3,0
83561,1,20,42,12,4,0.0,7,3,0
83563,1,21,18,12,1,0.0,8,3,0
83564,0,30,48,12,2,0.0,9,3,0
83569,0,26,27,12,4,0.0,6,1,0
83577,0,20,49,12,1,0.0,7,3,0
83581,0,18,17,12,5,0.0,10,5,0
83585,0,18,18,12,3,0.0,6,1,0
83586,0,22,18,12,3,0.0,9,4,0
83591,0,22,6,12,4,0.0,8,3,0
83612,0,28,6,12,5,0.0,9,3,0
83615,0,27,17,12,1,0.0,10,3,0
83623,0,19,48,12,4,0.0,7,1,0
83626,1,20,49,12,5,0.0,9,2,0
83638,1,23,42,12,5,0.0,9,3,0
83640,1,28,38,12,5,0.0,7,1,0
83649,1,25,12,12,5,0.0,8,3,0
83650,0,28,49,12,2,0.0,7,1,0
83651,1,29,38,12,5,0.0,6,2,0
83659,1,19,47,12,4,0.0,9,3,0
83660,1,24,9,12,2,0.0,7,4,0
83662,1,75,23,12,4,0.0,9,5,0
83666,0,29,23,12,5,0.0,8,4,0
83671,0,31,46,12,1,0.0,10,3,0
83674,1,24,31,12,4,0.0,6,3,0
83685,1,22,43,12,4,0.0,9,3,0
83689,0,19,23,12,2,0.0,10,5,0
83692,0,32,30,12,5,0.0,5,4,0
83693,1,20,12,12,1,0.0,9,2,0
83707,1,31,47,12,5,0.0,6,5,0
83713,1,27,42,12,5,0.0,6,5,0
83719,0,32,10,12,2,0.0,8,1,0
83721,0,25,7,12,1,0.0,6,3,0
83725,0,24,7,12,3,0.0,9,3,0
83727,1,28,42,12,2,0.0,6,5,0
83731,0,28,15,12,4,0.0,5,4,0
83738,1,21,2,12,1,0.0,7,3,0
83744,1,23,44,12,2,0.0,9,1,0
83746,0,23,6,12,1,0.0,7,1,0
83754,1,33,21,12,1,0.0,6,3,0
83755,0,21,43,12,3,0.0,8,1,0
83758,0,27,17,12,3,0.0,7,4,0
83763,1,18,44,12,5,0.0,7,5,0
83767,1,26,18,12,3,0.0,6,4,0
83768,1,32,22,12,1,0.0,5,5,0
83769,1,32,18,12,4,0.0,7,1,0
83776,1,30,10,12,5,0.0,6,4,0
83788,1,32,18,12,1,0.0,10,1,0
83790,1,33,31,12,4,0.0,8,2,0
83793,1,28,42,12,1,0.0,7,1,0
83796,0,34,4,12,3,0.0,10,5,0
83798,0,30,9,12,3,0.0,6,5,0
83800,1,28,18,12,5,0.0,8,1,0
83805,1,26,38,12,4,0.0,6,3,0
83808,0,30,49,12,2,0.0,6,5,0
83809,0,25,22,12,2,0.0,10,5,0
83812,1,29,18,12,3,0.0,8,2,0
83817,1,24,44,12,5,0.0,9,2,0
83830,0,33,18,12,4,0.0,6,4,0
83845,0,30,21,12,2,0.0,8,3,0
83859,1,31,18,12,5,0.0,7,1,0
83865,0,22,6,12,2,0.0,9,3,0
83866,1,26,27,12,1,0.0,9,2,0
83867,1,25,18,12,5,0.0,6,5,0
83869,1,21,18,12,5,0.0,8,1,0
83876,1,29,30,12,5,0.0,6,3,0
83879,0,31,46,12,3,0.0,6,3,0
83883,1,25,18,12,5,0.0,9,3,0
83886,1,23,6,12,3,0.0,6,1,0
83894,1,34,48,12,4,0.0,6,3,0
83897,0,25,27,12,3,0.0,10,5,0
83903,0,32,18,12,1,0.0,8,2,0
83905,0,23,18,12,5,0.0,6,2,0
83907,1,33,9,12,3,0.0,10,4,0
83910,0,26,15,12,1,0.0,10,2,0
83918,1,18,7,12,2,0.0,8,2,0
83920,0,32,37,12,4,0.0,9,1,0
83924,1,25,7,12,2,0.0,5,3,0
83925,1,33,36,12,3,0.0,10,2,0
83926,1,31,18,12,2,0.0,10,4,0
83928,1,21,18,12,2,0.0,8,5,0
83929,1,22,6,12,4,0.0,6,4,0
83933,1,28,18,12,2,0.0,8,5,0
83934,1,28,48,12,4,0.0,7,4,0
83936,0,24,2,12,1,0.0,8,2,0
83938,1,26,49,12,3,0.0,9,2,0
83954,0,30,48,12,1,0.0,9,4,0
83955,0,28,21,12,3,0.0,9,5,0
83962,1,23,18,12,2,0.0,9,3,0
83966,0,34,47,12,4,0.0,8,3,0
83971,0,26,17,12,3,0.0,7,3,0
83977,1,19,49,12,2,0.0,5,5,0
83980,0,-15,27,12,1,0.0,8,4,0
84006,0,25,27,12,5,0.0,8,1,0
84007,0,29,6,12,1,0.0,6,2,0
84009,0,34,9,12,1,0.0,8,1,0
84017,0,21,18,12,1,0.0,9,1,0
84022,0,29,31,12,3,0.0,7,4,0
84026,1,34,43,12,5,0.0,7,5,0
84031,0,34,16,12,4,0.0,6,5,0
84047,1,21,6,12,5,0.0,9,2,0
84051,1,29,36,12,2,0.0,7,2,0
84056,0,27,6,12,2,0.0,6,4,0
84063,1,33,6,12,2,0.0,6,3,0
84066,0,19,21,12,5,0.0,7,3,0
84072,0,21,22,12,2,0.0,6,4,0
84082,1,28,18,12,5,0.0,6,2,0
84090,0,19,36,12,3,0.0,6,4,0
84092,0,24,31,12,2,0.0,8,4,0
84095,0,30,18,12,1,0.0,6,3,0
84100,1,33,2,12,1,0.0,9,3,0
84102,0,28,46,12,5,0.0,10,2,0
84108,0,22,16,12,4,0.0,5,3,0
84110,0,29,7,12,4,0.0,7,1,0
84114,0,23,19,12,5,0.0,8,5,0
84116,1,33,6,12,2,0.0,10,4,0
84123,0,75,23,12,5,0.0,6,1,0
84124,1,25,43,12,2,0.0,9,5,0
84130,0,21,43,12,3,0.0,6,5,0
84139,0,29,48,12,5,0.0,7,3,0
84141,1,28,12,12,5,0.0,9,4,0
84142,1,23,49,12,3,0.0,9,1,0
84146,1,-15,15,12,3,0.0,5,5,0
84153,0,23,38,12,4,0.0,8,1,0
84154,1,31,36,12,4,0.0,6,5,0
84163,1,32,19,12,3,0.0,8,5,0
84166,0,28,15,12,5,0.0,10,4,0
84173,1,30,47,12,5,0.0,6,2,0
84174,1,18,43,12,4,0.0,5,4,0
84175,0,28,27,12,4,0.0,9,2,0
84186,0,20,9,12,5,0.0,9,3,0
84191,1,20,37,12,5,0.0,8,2,0
84192,0,29,42,12,3,0.0,8,3,0
84200,1,33,4,12,2,0.0,9,2,0
84204,0,34,3,12,3,0.0,9,2,0
84208,1,28,35,12,4,0.0,6,5,0
84212,0,27,7,12,1,0.0,9,4,0
84213,1,20,15,12,4,0.0,7,3,0
84217,0,23,42,12,3,0.0,10,3,0
84218,0,18,21,12,4,0.0,6,4,0
84220,1,24,44,12,1,0.0,10,2,0
84223,0,27,6,12,1,0.0,7,1,0
84224,1,22,23,12,4,0.0,7,5,0
84227,0,31,16,12,1,0.0,9,4,0
84235,0,30,23,12,3,0.0,7,2,0
84236,1,24,36,12,3,0.0,10,3,0
84237,1,30,15,12,3,0.0,9,2,0
84242,1,19,43,12,1,0.0,7,4,0
84243,1,18,18,12,4,0.0,9,2,0
84244,0,27,9,12,5,0.0,7,4,0
84245,1,20,43,12,4,0.0,9,3,0
84248,1,21,37,12,1,0.0,6,5,0
84256,1,19,18,12,3,0.0,8,3,0
84260,0,26,37,12,4,0.0,8,5,0
84267,0,25,15,12,3,0.0,10,5,0
84268,0,24,18,12,4,0.0,9,5,0
84271,1,18,6,12,3,0.0,7,2,0
84274,0,28,27,12,2,0.0,8,5,0
84277,0,33,27,12,5,0.0,5,1,0
84278,1,25,22,12,3,0.0,9,2,0
84279,1,33,16,12,4,0.0,8,4,0
84288,1,24,7,12,5,0.0,8,1,0
84296,0,20,4,12,5,0.0,6,4,0
84297,0,27,3,12,3,0.0,9,3,0
84305,0,31,35,12,1,0.0,10,2,0
84306,1,25,47,12,3,0.0,6,3,0
84311,1,34,18,12,2,0.0,7,3,0
84312,0,28,38,12,4,0.0,9,3,0
84317,0,24,16,12,2,0.0,6,3,0
84333,1,18,48,12,5,0.0,7,3,0
84338,0,21,49,12,3,0.0,6,5,0
84339,0,18,18,12,4,0.0,9,2,0
84340,1,24,4,12,3,0.0,6,2,0
84346,1,30,27,12,1,0.0,7,3,0
84356,0,33,42,12,2,0.0,7,1,0
84359,0,20,6,12,3,0.0,9,4,0
84365,0,31,43,12,1,0.0,7,3,0
84366,1,29,18,12,1,0.0,9,1,0
84368,0,20,21,12,3,0.0,7,2,0
84375,0,29,3,12,3,0.0,6,5,0
84377,1,23,43,12,4,0.0,8,4,0
84398,1,34,49,12,2,0.0,8,4,0
84404,0,34,42,12,3,0.0,7,5,0
84413,1,28,47,12,2,0.0,6,3,0
84415,1,19,27,12,4,0.0,8,2,0
84417,1,22,27,12,3,0.0,5,2,0
84420,1,21,15,12,4,0.0,9,1,0
84429,1,23,21,12,2,0.0,9,3,0
84446,0,20,27,12,3,0.0,10,2,0
84457,1,29,21,12,2,0.0,10,4,0
84459,1,25,42,12,2,0.0,8,4,0
84462,1,25,48,12,3,0.0,8,4,0
84468,0,33,42,12,3,0.0,8,3,0
84473,0,22,18,12,2,0.0,10,4,0
84474,1,21,30,12,3,0.0,8,5,0
84475,0,19,6,12,1,0.0,8,1,0
84477,1,33,30,12,5,0.0,6,3,0
84482,1,33,27,12,4,0.0,9,4,0
84484,1,28,43,12,3,0.0,10,2,0
84492,1,32,6,12,4,0.0,8,3,0
84510,1,25,18,12,2,0.0,10,3,0
84540,0,21,18,12,5,0.0,6,2,0
84547,1,23,37,12,2,0.0,6,5,0
84550,0,19,16,12,3,0.0,9,4,0
84552,0,19,18,12,3,0.0,8,3,0
84554,1,33,36,12,4,0.0,9,3,0
84558,1,28,27,12,3,0.0,9,2,0
84560,1,29,22,12,4,0.0,8,4,0
84562,1,22,2,12,3,0.0,9,5,0
84572,1,28,21,12,5,0.0,9,2,0
84583,1,26,36,12,5,0.0,8,3,0
84586,1,32,12,12,5,0.0,8,5,0
84598,1,28,38,12,5,0.0,7,4,0
84605,1,30,15,12,2,0.0,9,3,0
84607,0,28,22,12,3,0.0,8,3,0
84608,1,34,15,12,2,0.0,10,5,0
84611,1,23,38,12,4,0.0,6,5,0
84616,1,32,27,12,2,0.0,8,4,0
84621,1,29,23,12,3,0.0,6,3,0
84626,0,20,43,12,4,0.0,6,3,0
84632,1,19,37,12,4,0.0,7,4,0
84638,1,33,16,12,3,0.0,6,5,0
84648,0,18,18,12,5,0.0,6,4,0
84651,1,29,4,12,4,0.0,7,1,0
84653,0,20,18,12,4,0.0,7,4,0
84656,0,28,35,12,1,0.0,7,3,0
84658,0,29,44,12,2,0.0,9,2,0
84660,1,21,18,12,2,0.0,7,4,0
84662,0,29,12,12,1,0.0,10,3,0
84669,1,34,38,12,3,0.0,6,4,0
84670,1,25,6,12,3,0.0,6,4,0
84675,1,23,48,12,5,0.0,8,3,0
84678,1,20,2,12,3,0.0,9,1,0
84682,1,29,43,12,2,0.0,8,5,0
84683,0,18,21,12,4,0.0,5,5,0
84689,0,33,47,12,2,0.0,7,4,0
84706,1,25,3,12,5,0.0,8,4,0
84710,1,26,38,12,2,0.0,8,3,0
84714,0,21,15,12,1,0.0,7,5,0
84716,0,24,21,12,2,0.0,6,4,0
84722,0,43,6,12,5,0.0,10,1,0
84727,0,23,18,12,1,0.0,10,3,0
84728,1,18,10,12,3,0.0,6,1,0
84730,0,28,27,12,4,0.0,9,4,0
84749,1,29,9,12,2,0.0,10,3,0
84754,1,18,18,12,3,0.0,5,5,0
84763,1,30,43,12,3,0.0,10,1,0
84765,1,23,43,12,5,0.0,8,3,0
84769,0,23,17,12,4,0.0,6,2,0
84774,1,24,27,12,5,0.0,9,2,0
84777,0,29,30,12,2,0.0,6,2,0
84778,0,32,18,12,2,0.0,10,2,0
84780,1,29,10,12,1,0.0,6,3,0
84781,1,24,23,12,2,0.0,7,5,0
84787,1,24,3,12,3,0.0,9,3,0
84789,0,33,7,12,3,0.0,6,4,0
84799,0,20,23,12,3,0.0,10,4,0
84806,1,26,38,12,2,0.0,7,3,0
84827,0,26,15,12,3,0.0,10,1,0
84828,0,23,49,12,5,0.0,9,1,0
84838,1,31,18,12,3,0.0,9,1,0
84846,1,25,16,12,3,0.0,10,2,0
84847,1,-15,35,12,1,0.0,9,1,0
84849,1,19,37,12,3,0.0,9,3,0
84854,0,32,18,12,4,0.0,6,4,0
84858,0,20,30,12,5,0.0,6,5,0
84859,0,25,47,12,5,0.0,8,1,0
84860,0,30,44,12,3,0.0,8,2,0
84877,1,34,19,12,3,0.0,7,2,0
84879,0,22,43,12,4,0.0,7,3,0
84882,1,32,37,12,3,0.0,7,4,0
84891,0,21,18,12,2,0.0,7,2,0
84894,1,23,15,12,3,0.0,9,1,0
84900,1,21,23,12,1,0.0,6,4,0
84905,0,25,38,12,4,0.0,8,4,0
84917,1,20,7,12,3,0.0,6,3,0
84920,0,25,12,12,4,0.0,10,5,0
84921,1,33,23,12,2,0.0,7,5,0
84924,0,27,35,12,1,0.0,7,5,0
84925,0,29,18,12,3,0.0,9,3,0
84930,0,30,18,12,5,0.0,9,3,0
84931,1,32,22,12,3,0.0,10,3,0
84932,1,20,18,12,4,0.0,8,3,0
84936,1,23,35,12,5,0.0,8,2,0
84942,0,26,10,12,2,0.0,10,3,0
84944,0,28,38,12,2,0.0,7,3,0
84948,0,27,36,12,4,0.0,6,4,0
84951,0,23,35,12,3,0.0,6,2,0
84952,0,22,49,12,5,0.0,9,1,0
84973,1,23,18,12,2,0.0,6,1,0
84978,0,27,35,12,2,0.0,6,5,0
85000,1,22,21,12,5,0.0,7,2,0
85006,1,28,15,12,3,0.0,6,2,0
85044,1,25,38,12,3,0.0,9,2,0
85069,0,28,49,12,1,0.0,5,3,0
85070,1,29,15,12,3,0.0,8,4,0
85073,0,29,3,12,3,0.0,6,5,0
85074,1,20,4,12,3,0.0,9,1,0
85099,1,31,9,12,5,0.0,6,3,0
85105,1,28,3,12,3,0.0,10,2,0
85109,0,29,43,12,5,0.0,7,2,0
85115,0,24,16,12,5,0.0,6,3,0
85130,0,25,27,12,4,0.0,6,2,0
85134,1,19,12,12,4,0.0,8,3,0
85136,0,18,42,12,5,0.0,8,2,0
85139,1,23,44,12,4,0.0,9,3,0
85145,1,20,43,12,2,0.0,8,4,0
85154,1,33,17,12,3,0.0,6,4,0
85155,0,25,18,12,1,0.0,7,2,0
85158,1,20,38,12,1,0.0,8,2,0
85160,0,26,19,12,2,0.0,6,2,0
85165,0,34,21,12,5,0.0,8,5,0
85166,1,30,18,12,3,0.0,5,3,0
85172,1,25,36,12,5,0.0,9,1,0
85174,0,31,3,12,1,0.0,10,1,0
85175,1,31,19,12,2,0.0,6,4,0
85179,0,30,18,12,1,0.0,9,2,0
85182,0,30,7,12,5,0.0,7,2,0
85190,1,33,48,12,3,0.0,9,3,0
85191,1,24,18,12,5,0.0,10,3,0
85193,0,24,18,12,1,0.0,6,5,0
85194,1,24,17,12,2,0.0,6,3,0
85197,0,19,47,12,3,0.0,6,2,0
85202,0,23,37,12,3,0.0,10,3,0
85203,0,24,37,12,1,0.0,6,4,0
85207,1,24,12,12,4,0.0,9,5,0
85217,0,34,35,12,5,0.0,8,3,0
85218,0,29,9,12,2,0.0,7,4,0
85220,0,28,18,12,4,0.0,8,4,0
85226,0,34,46,12,3,0.0,6,3,0
85233,1,25,18,12,3,0.0,5,4,0
85236,1,33,22,12,4,0.0,5,1,0
85242,1,33,36,12,4,0.0,8,3,0
85249,0,-15,21,12,3,0.0,5,4,0
85253,1,21,37,12,5,0.0,6,3,0
85256,1,19,18,12,5,0.0,10,2,0
85259,1,23,2,12,1,0.0,8,3,0
85262,1,34,18,12,3,0.0,7,3,0
85270,0,20,42,12,3,0.0,7,1,0
85274,1,20,15,12,4,0.0,10,2,0
85275,1,29,36,12,3,0.0,9,4,0
85284,1,29,43,12,1,0.0,9,1,0
85287,1,34,22,12,1,0.0,6,5,0
85302,0,28,9,12,2,0.0,6,2,0
85309,1,32,30,12,5,0.0,8,3,0
85331,0,18,48,12,2,0.0,8,4,0
85334,0,20,23,12,2,0.0,6,5,0
85336,0,25,18,12,1,0.0,9,4,0
85350,0,19,47,12,3,0.0,6,3,0
85384,1,18,6,12,4,0.0,6,3,0
85386,0,25,18,12,5,0.0,9,3,0
85392,1,25,22,12,4,0.0,5,5,0
85419,0,34,46,12,3,0.0,7,2,0
85423,0,32,2,12,1,0.0,9,3,0
85424,1,28,9,12,3,0.0,5,4,0
85428,1,33,27,12,2,0.0,9,5,0
85433,0,30,27,12,1,0.0,7,1,0
85435,1,34,18,12,1,0.0,7,4,0
85444,0,28,47,12,1,0.0,7,3,0
85447,1,34,48,12,3,0.0,7,5,0
85455,1,19,3,12,3,0.0,7,2,0
85456,1,18,15,12,4,0.0,9,5,0
85465,0,23,21,12,3,0.0,9,1,0
85467,1,18,23,12,1,0.0,6,3,0
85471,1,33,18,12,2,0.0,8,2,0
85474,0,22,23,12,5,0.0,6,5,0
85478,0,29,9,12,3,0.0,6,2,0
85488,0,22,37,12,1,0.0,8,3,0
85500,1,21,18,12,3,0.0,6,3,0
85511,0,24,37,12,1,0.0,9,1,0
85524,1,20,23,12,5,0.0,9,2,0
85530,0,19,38,12,3,0.0,8,3,0
85542,0,25,49,12,1,0.0,6,1,0
85562,1,26,31,12,5,0.0,8,1,0
85567,1,19,3,12,5,0.0,9,2,0
85571,1,24,15,12,3,0.0,9,1,0
85574,1,21,19,12,3,0.0,6,4,0
85581,1,18,3,12,4,0.0,10,4,0
85582,1,19,42,12,3,0.0,8,5,0
85583,0,-15,9,12,5,0.0,6,4,0
85585,1,18,48,12,3,0.0,9,4,0
85592,1,28,3,12,4,0.0,10,3,0
85598,0,33,4,12,5,0.0,7,4,0
85600,0,25,12,12,3,0.0,9,4,0
85608,1,20,18,12,5,0.0,6,3,0
85609,0,33,42,12,4,0.0,5,5,0
85616,0,26,9,12,3,0.0,6,3,0
85630,0,29,43,12,3,0.0,8,5,0
85635,0,24,18,12,4,0.0,6,2,0
85636,1,29,42,12,5,0.0,9,1,0
85644,1,34,23,12,5,0.0,7,5,0
85648,0,32,48,12,2,0.0,9,3,0
85651,1,20,44,12,3,0.0,8,4,0
85660,1,33,18,12,5,0.0,8,5,0
85669,0,28,38,12,3,0.0,8,2,0
85671,1,32,4,12,5,0.0,10,3,0
85672,1,33,31,12,3,0.0,6,5,0
85678,0,28,48,12,4,0.0,6,5,0
85682,1,33,48,12,3,0.0,9,3,0
85692,1,18,3,12,5,0.0,6,4,0
85698,1,25,2,12,2,0.0,8,4,0
85699,0,18,48,12,5,0.0,8,5,0
85704,1,24,35,12,1,0.0,6,4,0
85705,0,28,2,12,2,0.0,9,5,0
85709,1,-15,9,12,5,0.0,8,4,0
85716,1,34,44,12,1,0.0,8,4,0
85728,1,25,35,12,1,0.0,8,3,0
85736,0,27,44,12,5,0.0,8,1,0
85737,0,31,21,12,5,0.0,9,5,0
85741,1,28,15,12,3,0.0,8,3,0
85743,0,28,48,12,4,0.0,8,3,0
85745,0,24,18,12,4,0.0,6,4,0
85748,1,26,16,12,4,0.0,6,3,0
85750,1,33,9,12,4,0.0,8,4,0
85752,1,20,48,12,4,0.0,9,2,0
85754,1,30,22,12,3,0.0,7,5,0
85757,0,18,44,12,3,0.0,6,5,0
85759,1,34,49,12,2,0.0,8,3,0
85761,0,24,9,12,2,0.0,9,1,0
85762,1,24,15,12,2,0.0,10,1,0
85765,0,25,18,12,5,0.0,7,3,0
85768,1,29,38,12,2,0.0,8,3,0
85769,1,30,9,12,3,0.0,7,3,0
85790,1,29,22,12,1,0.0,7,5,0
85791,0,24,37,12,3,0.0,6,1,0
